,recipeID,recipe_name,summary,ingredient_name,category,recipe_image_link,main_source,all
694,672,두부튀김덮밥,"여러 반찬과 국이 없어도 절로 “밥 한 공기 더!”를 외치게 되는 마법의 음식들이 있죠~ 단백질이 풍부한 돼지고기와 두부, 노화방지에 좋은 만가닥 버섯이 듬뿍 올라간 ‘두부튀김덮밥’도 그런 음식 아닐까요 ^^ 맛과 영양을 한 번에 잡은 오늘의 레시피로 속이 꽉 찬 하루 되세요~!",[재료] 두부  1/2모 돼지고기다짐육  100g 양파  1/2개 만가닥버섯  1줌 무순  약간 전분가루  1/2컵 참기름  약간 밥  2공기 [돼지고기 밑간] 청주  1큰술 다진마늘  1작은술 녹말가루  1/2큰술 소금  1꼬집 후추  약간 [덮밥 양념] 진간장  1큰술 굴소스  1큰술 설탕  1큰술 고추기름  1큰술 고춧가루  1작은술 다진마늘  1작은술 물  5큰술 후추  약간,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/21/3ad3be6fe060617d2b159182f7ab0df11_m.jpg,"['두부', '돼지고기다짐육', '양파', '만가닥버섯', '무순', '약간', '전분가루', '참기름', '약간', '밥', '돼지고기', '밑간', '청주', '다진마늘', '녹말가루', '소금', '후추', '약간', '덮밥']","['두부', '튀김', '덮밥', '반찬', '국', '밥', '공기', '마법', '음식', '단백질', '돼지고기', '두부', '노화', '방지', '만', '가닥', '버섯', '두부', '튀김', '덮밥', '음식', '맛', '영양', '번', '오늘', '속', '하루', '두부', '돼지고기다짐육', '양파', '만가닥버섯', '무순', '약간', '전분가루', '참기름', '약간', '밥', '돼지고기', '밑간', '청주', '다진마늘', '녹말가루', '소금', '후추', '약간', '덮밥', '노화방지', '노화방지', '노화방지', '노화방지']"
695,673,막걸리 식초 만들기,"막걸리 식초는 몸의 노폐물을 배출시켜 간을 보호하고 스트레스, 피로해소, 소화촉진, 변비해소, 노화방지, 그리고 다이어트 에 좋다고 합니다. 이런 좋은 막걸리 식초를 집에서 손쉽게 만들수 있답니다~",[재료] 막걸리  식초 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/27/80c9bcbbeb200f4a6077a95e9f6ccd3f1_m.jpg,"['막걸리', '식초']","['막걸리', '식초', '막걸리', '식초', '몸', '노폐물', '배출', '간', '보호', '스트레스', '피로', '해소', '소화', '촉진', '변비', '해소', '노화', '방지', '다이어트', '막걸리', '식초', '집', '막걸리', '식초', '노화방지', '노화방지', '노화방지', '노화방지']"
696,674,고구마줄기김치,재료 구하기 힘들어 한번도 만들어보지못한 고구마줄기 김치를 만들어보았습니다.,[재료] 고구마줄기  200g [양념] 소금  1큰술 [김치양념] 양파  잔파  멸치액젓  2큰술 매실액  3큰술 생강즙  1큰술 마늘  1큰술 고추가루  3큰술 통깨 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/495542406033fb5dd8db60c8fd459839_m.jpg,['고구마줄기'],"['고구마', '줄기', '김치', '재료', '번', '고구마', '줄기', '김치', '고구마줄기', '맛', '최고', '감사', '고구마', '줄기', '김치', '감사', '건강', '맛', '전', '새우젓', '쪽파', '생략', '노화방지', '노화방지', '노화방지']"
697,676,퀴노아 샐러드,"지난번 롯데호텔 라세느뷔페에 갔을때 먹었던 샐러드가 잊히질 않는겁니다아~ 그때 그 샐러드와 맛은 차이가 나지만, 너무너무 먹고싶어져서 샐러드로 만들어봤어요~",[재료] 퀴노아  파프리카 양파  참외  상추  올리브오일 [양념] 소금  후추  레몬즙 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/14/89947e7100995d8535fab033901876691_m.jpg,"['퀴노아', '파프리카', '양파', '참외', '상추', '올리브오일']","['퀴노아', '샐러드', '번', '롯데호텔', '라세느뷔페', '샐러드', '샐러드', '맛', '차이', '샐러드', '퀴노아', '파프리카', '양파', '참외', '상추', '올리브오일', '용', '노화방지', '노화방지', '노화방지', '노화방지']"
698,677,연어 감자샐러드,"연어는 오메가3와 비타민A, E 성분이 많아 혈관질환 개선과 노화 방지에도 도움이 된다고 하는데요. 입안에서 살살 녹는 연어와 부드럽게 삶아낸 감자에 새콤한 사워크림소스를 곁들이면 상큼하고 담백한 샐러드를 만드실 수 있답니다.",[재료] 훈제 연어  150g 감자  2개 양파  1/2개 베이컨  40g 영양부추  10g (또는 차이브) [양념] 소금  약간 후추  약간 [소스] 사워크림  100g 레몬즙  1큰술 올리고당  1큰술 소금  1/2작은술 후추  약간,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/27/82963b0f74040e9b1c9b774ad79c65d81_m.jpg,"['훈제', '연어', '감자', '양파', '베이컨', '영양부추', '또는', '차이브']","['연어', '감자', '샐러드', '연어', '오메가', '비타민', '성분', '혈관', '질환', '개선', '노화', '방지', '도움', '입', '안', '연어', '감자', '사워', '크림', '소스', '샐러드', '훈제', '연어', '감자', '양파', '베이컨', '영양부추', '또는', '차이브', '노화방지', '노화방지', '노화방지', '노화방지']"
699,678,뽕나무열매오디 응용 '오디경단 떡케이크',제철 오디쨈을 응용한 경단 케이크~! 달달하고 쫄깃한 맛이 좋은 경단 속에 오디쨈을 넣어 맛과 영양 둘다 잡아 보았습니다. 선물용으로도 너무 좋구요 간식으로도 참 좋아요~,[재료] 찹쌀가루  600g 소금  6g 백설탕  60g 오디쨈 120g 카스테라가루  200g,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/64e5d9286e253d6a9cf57163b9990291_m.jpg,"['찹쌀가루', '소금', '백설탕', '오디쨈', '카스테라가루']","['뽕나무', '열매', '오디', '응용', '오디', '경단', '떡', '케이크', '제철', '오디', '쨈', '응용', '경단', '케이크', '맛', '경단', '속', '오디쨈', '맛', '영양', '둘', '선물', '간식', '찹쌀가루', '소금', '백설탕', '오디쨈', '카스테라가루', '노화방지', '노화방지', '노화방지']"
700,679,시래기 고등어조림,"생선중에 대표적인 등푸른생선인 고등어나 삼치, 저희 아들이 살이 담백하고 많아서 좋아하는 생선이랍니다. 냉동실에 넣어 둔 시래기가 있어서 듬뿍 넣고 된장 좀 풀어서 구수하게 조려 본 고등어요리 라지요. 요렇게 된장 풀어서 지짐이처럼 즐기면 이만한 밥도둑이 또 따로 없어요.",[재료] 고등어  2팩 시래기  3타래 양파  1/2개 청고추  1개 홍고추  1개 대파  1/2대 물  2머그컵 [밥숟가락 기준] 된장  2큰술 올리고당  2큰술 청주  2큰술 통깨  1/2큰술 고추가루  2큰술 다진마늘  1/2큰술 생강가루  1/4큰술 [고등어밑간] 미림  2큰술 후추 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/02/bb2dd0184a9d9385079a9bec76d6f36c1_m.jpg,"['고등어', '시래기', '양파', '청고추', '홍고추', '대파', '물', '밥숟가락', '기준', '된장', '올리고당', '청주', '통깨', '고추가루', '다진마늘', '생강가루', '고등어밑간', '미림', '후추']","['시래기', '고등어조림', '생선', '중', '대표', '등', '생선', '고등어', '삼치', '저희', '아들', '살', '생선', '냉동실', '시래기', '된장', '고등어', '된장', '지짐', '밥도둑', '고등어', '시래기', '양파', '청고추', '홍고추', '대파', '물', '밥숟가락', '기준', '된장', '올리고당', '청주', '통깨', '고추가루', '다진마늘', '생강가루', '고등어밑간', '미림', '후추', '아이', '들기름', '들깨', '가루', '추가', '아이', '감사', '노화방지', '노화방지', '노화방지']"
701,680,오믈렛 만들기 & 토마토살사 브런치메뉴로 딱!,"완전식품 달걀로 만드는 오믈렛에 토마토살사를 곁들여
완벽한 브런치메뉴 오믈렛&토마토살사 를 완성했어요~
지난주 집밥 메뉴는 달걀을 이용한 요리를 알려주셨죠.
냉장고에 계란없는날은 없으니
달걀찜이랑 스크램블도 해먹고 오믈렛까지 해먹으면
계란 한판이 금방 먹어지겠어요~ ㅎㅎ",[재료] 양파  조금 버섯  조금 햄  조금 당근  조금 치즈  조금 계란  6개 소금  0.3t 설탕  0.2t [양념] 토마토  1/2개 양파  1/4개 청양고추  1/2개 레몬즙  1T 소금  2꼬집 설탕  1꼬집 후추  약간 올리브오일  1T,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/02/8db7c07fcd03f2af0689434bc97b67351_m.jpg,"['양파', '조금', '버섯', '조금', '햄', '조금', '당근', '조금', '치즈', '조금', '계란', '소금', '설탕']","['오믈렛', '토마토', '살사', '브런치', '메뉴', '완전식품', '달걀', '오믈렛', '토마토', '살', '사', '완벽', '브런치', '메뉴', '오믈렛', '토마토', '살사', '완성', '지난주', '집밥', '메뉴', '달걀', '이용', '냉장고', '계란', '날', '달걀찜', '스크램블도', '오믈렛', '계란', '판', '양파', '조금', '버섯', '조금', '햄', '조금', '당근', '조금', '치즈', '조금', '계란', '소금', '설탕', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
702,681,부드럽고 향기로운 블루베리케이크,맛좋은 블루베리 크림치즈 케익이에요.,[재료] 버터  60g 설탕  100g 크림치즈  160g 계란  2개 박력분  150g 베이킹파우더  4g 우유  15g 레몬즙  약간 블루베리  50g,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/22/1085c7fb26ce86d20e4254e8d5f6e2e31_m.jpg,"['버터', '설탕', '크림치즈', '계란', '박력분', '베이킹파우더', '우유', '레몬즙', '약간', '블루베리']","['향기', '블루베리', '케이크', '맛', '블루베리', '크림치즈', '케익', '버터', '설탕', '크림치즈', '계란', '박력분', '베이킹파우더', '우유', '레몬즙', '약간', '블루베리', '노화방지', '노화방지', '노화방지']"
703,682,몸에 좋은 검은콩두유,건강을 생각한 검은콩 두유입니다.,[재료] 불린 검은콩  1국자 불린 콩물  1/2국자 우유  200ml 꿀  1큰술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/13/42331ad9c5ff0041683fc7c8fd9c47f21_m.jpg,"['불린', '검은콩', '불린', '콩물', '우유', '꿀']","['몸', '검은콩', '두유', '건강', '생각', '검은콩', '두유', '불린', '검은콩', '불린', '콩물', '우유', '꿀', '콩', '우유', '대신', '콩', '깨', '브라질너트', '알', '탈모', '방지', '예정', '유랑', '맛', '건강', '느낌', '머리카락', '콩', '아침', '아침', '식사', '안심', '리얼', '건강', '쥬스', '느낌', '견과', '바나나', '꿀', '일', '치', '냉장고', '사진', '서리태', '번', '아이', '남편', '덕분', '기분', '감사', '노화방지', '노화방지', '노화방지']"
704,683,담백하고 구수한 호박잎 된장국,식이섬유소가 풍부한 연하고 부드러운 호박잎과 단백질이 풍부한 된장으로 끓인 뜨끈한 된장국,[재료] 호박잎  200g 대파  1뿌리 다시멸치  12마리 다시마  6조각 [양념] 된장  3큰술 고추장  1/2큰술 다진 마늘  1큰술 소금  약간 물 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/564ea9057b933b52b458c301fc8eab2e1_m.jpg,"['호박잎', '대파', '다시멸치', '다시마']","['호박잎', '된장국', '식이', '섬유', '소', '호박잎', '단백질', '된장', '된장국', '호박잎', '대파', '다시멸치', '다시마', '호박잎', '된장', '고추장', '건', '새우', '소금', '파', '노화방지', '노화방지', '노화방지', '노화방지']"
705,684,달콤하고 부드러운 단호박샐러드,친환경농산물 단호박으로 간단하게 만들어 먹을 수 있는 샐러드를 만들어 보려고 합니다. 달콤하면서도 부드러운 식감이 좋은 단호박샐러드 소개합니다.,[재료] 단호박  1통 아몬드  1줌 건포도  1줌 [양념] 꿀  1+1/2큰술 마요네즈  1큰술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/26/6d2f948f0a072128382af30d3d5b0f2e1_m.jpg,"['단호박', '아몬드', '건포도']","['단호박', '샐러드', '환경', '농산물', '단호박', '샐러드', '식감', '단호박', '샐러드', '소개', '단호박', '아몬드', '건포도', '끼', '식사', '꿀', '아몬드', '건포도', '꿀', '마요네즈', '단호박', '냉장고', '시간', '감사', '단호박', '미니', '꿀', '큰술', '식사', '대용', '최고', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
706,685,호박약식만들기,구수한 호박향과 쫀득하고 달달한맛 ~.케익보다 더 예쁘고 맛난 호박약식!,[재료] 찹쌀  500g 백설탕  6큰술 소금  6g 물  25cc 호두  30g 잣  10g 조린밤(캔밤)  180g 대추  6개 늙은호박고지  30g [양념] 단호박가루  2큰술 단호박앙금(찐단호박갈은것)  80g 참기름  2큰술 식용유  2큰술 물엿  3큰술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/17/b85fe7491bd7f460342764fa24ff3f121_m.jpg,"['찹쌀', '백설탕', '소금', '물', '호두', '잣', '조린밤캔밤', '대추', '늙은호박고지']","['호박', '약식', '호박', '향', '맛', '케익', '호박', '약식', '찹쌀', '백설탕', '소금', '물', '호두', '잣', '조린밤캔밤', '대추', '늙은호박고지', '노화방지', '노화방지', '노화방지']"
707,686,단호박견과류찜,"단호박요리는 쪄먹거나, 죽으로 해먹기도하는데- 이번엔 단호박견과류찜을 해먹어봤어요. 진짜 간단한데, 핑거푸드로- 하나씩집어먹기도 좋고, 건강에도. 다만들고나면, 보기에도 너무나 좋더라구요.",[재료] 단호박  1개 견과류  2줌 계피가루  1스푼 올리고당  4스푼,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/14/d8cb09a4140cefda5dc03fbeb6effa131_m.jpg,"['단호박', '견과류', '계피가루', '올리고당']","['단호박', '견과', '찜', '단호박', '죽', '이번', '단호박', '견과', '찜', '핑거', '푸드', '하나', '건강', '단호박', '견과류', '계피가루', '올리고당', '노화방지', '노화방지', '노화방지', '노화방지']"
708,687,소고기를 품은 애호박전,속에 소고기를 품고 있는 애호박전입니다.,[재료] 애호박  1개 양파  1/3개 소고기  조금 새우살  조금 밀가루  계란  포도씨유  소금  [소고기 밑간 양념] 마늘  참기름  통깨  후추  소금 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/08/0732448fb5602eb34e99e0725861493b1_m.jpg,"['애호박', '양파', '소고기', '조금', '새우살', '조금', '밀가루', '계란', '포도씨유', '소금', '소고기', '밑간']","['소고기', '애호박', '전', '속', '소고기', '애호박', '전', '애호박', '양파', '소고기', '조금', '새우살', '조금', '밀가루', '계란', '포도씨유', '소금', '소고기', '밑간', '시댁', '어르신', '집', '초대', '음식', '맛', '칭찬', '소고기', '호박', '전', '감사', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
709,688,씨앗이 콕콕 고소한 현미식빵,씨앗이 콕콕 들어있는 고소한 현미식빵 만들어볼게요~,[재료] 시판용 현미식빵가루  500 물  500ml 올리브오일  아가베시럽 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/c9bb05f55de1293b708494a70a0f08a41_m.jpg,"['시판용', '현미식빵가루', '물', '올리브오일', '아가베시럽']","['씨앗', '현미', '식빵', '씨앗', '현미', '식빵', '시판용', '현미식빵가루', '물', '올리브오일', '아가베시럽', '노화방지', '노화방지']"
710,689,성인병에 좋은 현미밥 짓기,자꾸 먹다보면 고소한 맛도 느껴지고 먹을 만한 현미밥.,[재료] 현미  5컵 물  5+1/2컵 [양념] 소금  1작은술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/24/adde8834115c60a3caf51356b8bebe041_m.jpg,"['현미', '물']","['성인병', '현미밥', '맛', '만', '현미밥', '현미', '물', '덕분', '현미', '밥', '감사', '노화방지', '노화방지']"
711,690,집에서 치즈등갈비 만들기,가끔 집에서 푸짐하게 해먹기 참 좋아요. 치즈등갈비입니다.,[등갈비 삶는 재료] 등갈비  1짝 (600g 내외) 된장  1큰술 통후추  약간 대파  1대 양파  1개 청주  1컵 물  [추가 재료] 치즈  2봉지 옥수수콘  적당히 밥  김가루  참기름  [매운 소스] 고추장  1큰술 고춧가루  3큰술 간장  3+1/2큰술 물엿  2큰술 설탕  1큰술 맛술  2큰술 사과  1/4개 양파  1/4개 청양고추  2개분 다진마늘  1큰술 다진파  1+1/2큰술 참기름  1큰술 매실액  1큰술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/21/4735fa5743191fe7244dcd375f676a301_m.jpg,"['등갈비', '내외', '된장', '통후추', '약간', '대파', '양파', '청주', '물', '추가', '재료', '치즈', '옥수수콘', '적당히', '밥', '김가루', '참기름', '매운', '소스', '고추장', '고춧가루', '간장', '물엿', '설탕', '맛술', '사과', '양파', '청양고추', '다진마늘', '다진파', '참기름', '매실액']","['집', '치즈', '등갈비', '집', '치즈', '등갈비', '등갈비', '내외', '된장', '통후추', '약간', '대파', '양파', '청주', '물', '추가', '재료', '치즈', '옥수수콘', '적당히', '밥', '김가루', '참기름', '매운', '소스', '고추장', '고춧가루', '간장', '물엿', '설탕', '맛술', '사과', '양파', '청양고추', '다진마늘', '다진파', '참기름', '매실액', '돼지', '냄새', '데', '실패', '그것', '터', '다음', '도전', '감사', '콘', '치즈', '치즈', '콘피넛버터로', '대신', '감사', '양념', '가족', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
712,691,영양만점 치즈계란찜,고소하고 영양만점인 치즈계란찜,[재료] 계란  1개 물  1/4컵 슬라이스치즈  1장 브로콜리  당근  버섯  애호박  조금 [양념] 소금  1/3t 청주  1T,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/10/d23e7cb0e861e82fb5e0229f83490ea11_m.jpg,"['계란', '물', '슬라이스치즈', '브로콜리', '당근', '버섯', '애호박', '조금']","['영양', '만점', '치즈', '계란찜', '영양', '만점', '치즈', '계란찜', '계란', '물', '슬라이스치즈', '브로콜리', '당근', '버섯', '애호박', '조금', '덕분', '아이', '노화방지', '노화방지']"
713,692,"매콤하게 쏙쏙, 치즈 쭉쭉 치즈 찜닭",고소한 치즈와 매콤한 맛이 잘 어울리는 요리라지요. 술안주로도 좋고 밥반찬으로도 그만이라 손님 오실 때 내도 손색이 없답니다.,[재료] 닭  1마리 감자 작은거  2~3개 (큰건1개) 양파  1개 청양고추  3개 파  1대 물에 불린당면  1줌 피자치즈  적당량 [양념] 물  4컵 간장  1컵 맛술  1/4컵 청주  1/4컵 설탕  1/3컵 물엿  2큰술 다진마늘  1큰술 후춧가루  약간,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/21/81d0826775f22741761913fffe81e3481_m.jpg,"['닭', '감자', '작은거', '큰건', '양파', '청양고추', '파', '물에', '불린당면', '피자치즈', '적당량']","['치즈', '치즈', '찜', '닭', '치즈', '맛', '술안주', '밥', '반찬', '손', '손색', '닭', '감자', '작은거', '큰건', '양파', '청양고추', '파', '물에', '불린당면', '피자치즈', '적당량', '노화방지', '노화방지', '노화방지']"
714,693,치즈 가래떡 버터구이 만들기,정말 보기만 해도 침고이게 하는 치즈 가래떡 버터구이는 아이들 간식이나 술안주로도 한끼 식사로도 넘 좋은거 같아요.,[재료] 가래떡  체다치즈  버터  파마산치즈가루  파슬리  [양념] 꿀 ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/ed1942eb2e069ba590937ef4a58cf7f51_m.jpg,"['가래떡', '체다치즈', '버터', '파마산치즈가루', '파슬리']","['치즈', '가래떡', '버터', '구이', '침', '치즈', '가래떡', '버터', '구이', '아이', '간식', '술안주', '끼', '식사', '가래떡', '체다치즈', '버터', '파마산치즈가루', '파슬리', '감사', '간식', '개인', '꿀', '간식', '최고', '순식간', '감사', '용', '감사', '브런치', '파슬리', '노화방지', '노화방지', '노화방지']"
715,694,"든든하게 한그릇~ 단호박 영양밥,,","건강한 무농약 현미와 현미찹쌀, 찰보리쌀, 찰흑미, 차수수, 서리태를 넣고 만들었어요.",[재료] 단호박  1개 현미와 잡곡믹스 1컵 (200cc) 천일염  2꼬집 은행  15~20알 대추  3~4개 밤  8~9개 [양념] 간장  2Ts 고춧가루  1Ts 다진파  2Ts 다진마늘  1/2Ts 청양고추  1개 참기름  1Ts 통깨  1Ts,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/90066874473b13cea33b4020c8a010d61_m.jpg,"['단호박', '현미와', '잡곡믹스', '천일염', '은행', '대추', '밤']","['그릇', '단호박', '영양', '밥', '건강', '농약', '현미', '현미', '찹쌀', '찰보리쌀', '찰흑미', '차수수', '서리태', '단호박', '현미와', '잡곡믹스', '천일염', '은행', '대추', '밤', '맛깔', '영양', '감사', '노화방지', '노화방지']"
716,695,영양가득 단호박 쌀꽈배기,"단호박가루를 넣어 영양만점 단호박쌀꽈배기를 만들어보았답니다. 바로 튀겨서 먹으면 정말 맛나지요. 아이들영양간식, 단호박쌀꽈배기 만나보세요!",[재료] 강력쌀가루  150g 박력분  30g 단호박가루  20g 우유  100g 달걀  1/2개 소금  2g 설탕  20g 버터  25g 기름  적당량 인스턴드라이이스트  4g [양념] 무슈구슈(설탕) ,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/df718b89331fcb346d9accd661a401171_m.jpg,"['강력쌀가루', '박력분', '단호박가루', '우유', '달걀', '소금', '설탕', '버터', '기름', '적당량', '인스턴드라이이스트']","['영양', '단호박', '쌀', '꽈배기', '단호박', '가루', '영양', '만점', '단호박', '쌀', '꽈배기', '아이', '영양', '간식', '단호박', '쌀', '꽈배기', '강력쌀가루', '박력분', '단호박가루', '우유', '달걀', '소금', '설탕', '버터', '기름', '적당량', '인스턴드라이이스트', '노화방지', '노화방지', '노화방지', '노화방지']"
717,696,가을을 닮은 영양간식 단호박 달걀찜,맛있는 단호박과 싱싱한 달걀만 있으면 준비 끝! 영양간식 단호박 달걀찜 레시피~!,[재료] 미니밤호박  1개 달걀  2개 우유  3Ts [양념] 소금  1꼬집,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/31/f167aaa3cabd5a46c39ea207aeae81ac1_m.jpg,"['미니밤호박', '달걀', '우유']","['가을', '영양', '간식', '단호박', '달걀찜', '단호박', '달걀', '준비', '끝', '영양', '간식', '단호박', '달걀찜', '미니밤호박', '달걀', '우유', '노화방지', '노화방지', '노화방지']"
718,698,건강쿠키- 오트밀 땅콩 버터 쿠키,식이섬유가 풍부하여 다이어트 식품으로도 좋은 오트밀로 쿠키를 만들었어요~ 땅콩버터도 들어가서 아이들도 잘 먹을것 같기도하구요 어르신들도 좋아하실것 같아요.,[재료] 피넛버터  80g 버터  70g 설탕  70g 메이플시럽  30g 계란  1개 오트밀  200g 박력분  80g 베이킹파우더  4g 바닐라 익스트랙  약간,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/e94311d24b61d730d11ce8ce5d905d8d1_m.jpg,"['피넛버터', '버터', '설탕', '메이플시럽', '계란', '오트밀', '박력분', '베이킹파우더', '바닐라', '익스트랙', '약간']","['건강', '쿠키', '오트밀', '땅콩', '버터', '쿠키', '식이', '섬유', '다이어트', '식품', '오트밀', '쿠키', '땅콩', '버터', '아이', '어르신', '피넛버터', '버터', '설탕', '메이플시럽', '계란', '오트밀', '박력분', '베이킹파우더', '바닐라', '익스트랙', '약간', '노화방지', '노화방지', '노화방지']"
719,699,닭가슴살 시금치 주먹밥,건강한 주먹밥 레시피,[재료] 발아 현미밥  1공기 순닭가슴살 50g 시금치 무친거  80g 마요네즈  1작은술 허니머스타드  1작은술 후추  약간 구운마늘  약간 (선택),노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/15/3c454f6027b139e54beeb83f8f16bae01_m.jpg,"['발아', '현미밥', '순닭가슴살', '시금치', '무친거', '마요네즈', '허니머스타드', '후추', '약간', '구운마늘', '약간', '선택']","['닭', '가슴살', '시금치', '주먹밥', '건강', '주먹밥', '발아', '현미밥', '순닭가슴살', '시금치', '무친거', '마요네즈', '허니머스타드', '후추', '약간', '구운마늘', '약간', '선택', '노화방지', '노화방지']"
720,700,두유 견과류 머핀 만들기!,단 4가지 재료로 만드는 초간단 두유 견과류 머핀,[재료] 핫케이크가루  100g 두유  55g 견과류  1줌 카놀라유  1T,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/06/884b5d703d29e0c771a1f220d851832c1_m.JPG,"['핫케이크가루', '두유', '견과류', '카놀라유']","['두유', '견과', '머핀', '가지', '재료', '간단', '두유', '견과', '머핀', '핫케이크가루', '두유', '견과류', '카놀라유', '노화방지', '노화방지', '노화방지']"
721,703,마늘쫑 토마토 볶음밥,마늘쫑이 들어간 맛있는 볶음밥,[재료] 토마토  10개 마늘쫑  30g 밥  1공기 달걀  1개 참기름  1작은술 기름  약간 검정깨  약간,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/10/d0ff35d51fb201963181531dac6d084f1_m.jpg,"['토마토', '마늘쫑', '밥', '달걀', '참기름', '기름', '약간', '검정깨', '약간']","['마늘쫑', '토마토', '볶음밥', '마늘쫑', '볶음밥', '토마토', '마늘쫑', '밥', '달걀', '참기름', '기름', '약간', '검정깨', '약간', '노화방지', '노화방지', '노화방지']"
722,704,고소한 아몬드강정 만들기,몸에 좋고 고소한 아몬드강정 함께 만들어봅시다.,[재료] 아몬드  500g [양념] 물  100g 설탕  100g 올리고당  50g,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/3a4e0a782bf9ff2b49098fa13fda8b891_m.jpg,['아몬드'],"['아몬드', '강정', '몸', '아몬드', '강정', '아몬드', '아몬드', '견과', '우리', '딸', '햬', '감사', '아몬드', '그람', '반', '저희', '애', '감사', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
723,705,아몬드 단호박 수프,유동식으로 좋은 커트메뉴 아몬드 단호박 수프,[재료] 작은 단호박  1통 양파  1/2개 코코넛 오일  1스푼 아몬드  1줌 생수  2컵 소금  약간,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/08/cbbbd8b3d918b13d6bdaf9495201d6921_m.jpg,"['작은', '단호박', '양파', '코코넛', '오일', '아몬드', '생수', '소금', '약간']","['아몬드', '단호박', '수프', '유동', '식', '커트', '메뉴', '아몬드', '단호박', '수프', '작은', '단호박', '양파', '코코넛', '오일', '아몬드', '생수', '소금', '약간', '노화방지', '노화방지', '노화방지']"
