Unnamed: 0,recipeID,recipe_name,summary,ingredient_name,category,recipe_image_link,main_source,all,full_step
8,426,"파프리카 샐러드, 파프리카 다이어트","채소 중에 가장 식감이 좋다는 빨강과 노랑, 주황의 파프리카로 만든 단맛과 아삭함이 일품인 파프리카 샐러드입니다",[재료] 빨강파프리카  노랑파프리카  말린버섯  약간 적양파(소)  1개 토마토  식초  약간 케일잎  쑥갓  비타민다채  약간,피로회복,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/08/a3881879135a8ca09373439f15c0de1c1_m.jpg,"['빨강파프리카', '노랑파프리카', '말린버섯', '약간', '적양파소', '토마토', '식초', '약간', '케일잎', '쑥갓', '비타민다채', '약간']","['파프리카', '샐러드', '파프리카', '다이어트', '채소', '중', '식감', '빨강', '노랑', '주황', '파프리카', '단맛', '일품', '파프리카', '샐러드', '빨강파프리카', '노랑파프리카', '말린버섯', '약간', '적양파소', '토마토', '식초', '약간', '케일잎', '쑥갓', '비타민다채', '약간', '피로회복', '피로회복', '피로회복', '피로회복']",채소는 씻어 준비하고요. 말린 버섯도 먹을 양만큼 씻어 주세요. 말린 버섯은 쫄깃해서 생으로 먹거나 뜨거운 물에 살짝 데쳐 드셔도 좋아요. 적양파는 링모양으로 썰어 준비합니다. 파프리카는 먹기 좋은 크기로 적당하게 썰어 담아 주고 비타민다채와 채소류도 먹을만큼 담아주세요. 빨강의 토마토 식초예요. 샐러드에 보통 발사믹 식초나 프렌치드레싱을 사용하는데 제가 여고 때 프렌치 드레싱을 곧잘 만들었었는데 칼로리가 제로에 가까운지라 제가 좋아하는 드레싱입니다.
9,8,곤약 무침,다이어트에 좋다는 곤약무침을 만들어 보았네요.,[재료] 곤약(250g)  1개 돌나물  100g 당근  10g 양파  10g [양념] 고추장  1큰술 고춧가루  1작은술 다진 마늘  1작은술 식초  1큰술 조청  1큰술 소금  2꼬집,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/20/4e84dcd42acfd89289bbf79d9bc406db1_m.jpg,"['곤약', '돌나물', '당근', '양파']","['곤약', '무침', '다이어트', '곤약', '무침', '곤약', '돌나물', '당근', '양파', '다이어트', '파', '대신', '부추', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","먼저 곤약을 0.5㎝ 두께로 썰어주세요. 가운데 3㎝ 정도의 칼집을 넣어서 그 가운데 칼집 속으로 가장자리를 집어넣어 빼 주세요. 곤약은 끓는 물에 식초 1큰술을 넣고 1~2분 정도 끓인 다음 찬물에 헹궈 주면 곤약 냄새 없이 요리할 수 있어요. 당근, 대파, 양파를 손질하여 채 썰어주세요. 돌나물은 깨끗이 씻어 건져 물기를 빼주세요. 고추장 1큰술, 고춧가루 1작은술, 다진 마늘 1작은술, 식초 1큰술, 조청 1큰술, 소금 2꼬집을 넣고 고루 섞어 주세요. 볼에 곤약, 돌나물, 당근채, 양파채, 돌나물, 양념장을 넣고 버무려 주세요."
10,9,초간단 파래초무침,초간단 파래 초무침,[재료] 무  1토막 (150g) 파래  1컵 [양념] 소금  1/3작은술 통깨  1/3작은술 국간장  1/2큰술 식초  3큰술 매실청  2큰술 설탕  1/2작은술 다진마늘  1/3작은술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/6b5d992c42b26fb3594594c536ace97c1_m.jpg,"['무', '파래']","['간단', '파래초', '무침', '초', '파래', '초', '무침', '무', '파래', '감사', '파래초', '무침', '양념', '하루만', '감사', '식초', '매실', '즙', '바다', '향', '맛', '덕분', '식초', '매실', '액', '가감', '겨울', '바다', '향', '파래무침', '만족', '매실', '액', '식', '초', '간장', '설탕', '물기', '냉장고', '비린내', '명절', '음식', '사이', '파래초', '무침', '인기', '짱', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","무는 소금을 뿌려 무가 숨이 죽을때까지 절여주세요. 절인후에 찬물로 씻어 물기 제거해 준비해주시구요 파래는 흐르는 물에 흔들어 건져서 물기 짜서 준비해주세요 볼에 양념장을 모두 넣어 섞어 주시구요 파래와,절인 무채를 넣어 섞어주시고 마지막에 통깨 솔솔 뿌려주시면 완성이랍니다~ 취향껏 매실청,설탕,식초양은 조절해주시면 된답니다~~"
11,10,미역 오이냉국,시원하고 상큼한 오이미역냉국입니다.,[재료] 청오이  1/2개 마른 미역  20g 물  3컵 [양념] 소금  1큰술 설탕  4큰술 식초  6큰술 통깨  1큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/10/b31d92aee9b1e6df1767e56195b38b331_m.jpg,"['청오이', '마른', '미역', '물']","['미역', '오이', '냉국', '오이', '미역', '냉국', '청오이', '마른', '미역', '물', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","물 3컵(600cc)에 식초 6큰술, 소금 1큰술, 설탕 4큰술을 먼저 넣어서 잘 녹도록 잘 저어줍니다. 마른 미역은 적당한 길이로 손으로 잘라줍니다. 찬물을 미역이 충분히 잠길 정도로 붓고 10분간만 불립니다. 청오이는 소금에 문질러 씻어서 돌기를 제거하고 채를 썹니다. 차게 만들어 놓은 국물에 불린 미역과 오이를 넣고 통깨를 넣어주면 완성입니다."
12,11,미역자반볶음,김자반과는 다른 짭쪼름한 맛의 미역자반볶음입니다.,[재료] 건미역줄기  통깨  식용유  3큰술 [양념] 설탕  1큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/10/0150c097982511e83bf3324a8922aeed1_m.jpg,"['건미역줄기', '통깨', '식용유']","['미역', '자반', '볶음', '김', '자반', '짭쪼름', '맛', '미역', '자반', '볶음', '건미역줄기', '통깨', '식용유', '맛', '짭쪼름', '얘', '얘', '물엿', '설탕', '감사', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']",건미역 줄기는 젖은천으로 살짝 닦아주세요. 1cm정도의 길이로 잘라주세요.(우리가 흔히 보는 김자반 크기로 잘라주세요) 펜에 오일을 두루고 펜을 달군후 미역줄기를 넣고 3분이내로 볶아줍니다. 설탕1큰술과 통깨를 넣고 버무린후 마무리해주세요.
13,12,재래김볶음,오래된 김이 많을 때 반찬으로 재활용하기 그만인 바삭하면서도 짭쪼름한 김볶음을 소개합니다!,[재료] 김  10장 카놀라유  3큰술 [양념] 간장  1큰술 청주  1/3큰술 물엿  1/3큰술 황설탕  1/2큰술 통깨  1/2큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/07/b2a4b1e5eb2fc5f19301c5ed138f34571_m.jpg,"['김', '카놀라유']","['재래', '김', '볶음', '김', '반찬', '활용', '만인', '짭쪼름', '김', '볶음', '소개', '김', '카놀라유', '애', '만', '둘', '감사', '맛', '손', '짠맛', '손', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","김은 재래김을 사용했습니다. 흔히들 집에서 소금과 참기름으로 재워서 구워먹는 김이지요. 김은 우선 반을 세로로 자른 후에 다시 반장당 3등분을 해서 먹기 좋은 크기로 잘라줍니다. 그러니까 전장이 총 6등분이 나온 후에 잘라주면 되구요. 양념장은 간장 1큰술, 간장 1큰술, 청주 3분의 1큰술, 물엿 3분의 1큰술, 황설탕 반큰술을 넣어서 재료가 잘 녹도록 고루 저어줍니다. 팬을 먼저 달군 후에 불을 줄이고 카놀라유 3큰술을 넣어줍니다. 기름은 포도씨유, 식용유 취향껏 사용하세요. 기름이 따끈해지면 김을 넣어 볶아줍니다. 기름이 다 없어질 때까지 섞어가면서 볶아줍니다. 팬에 양념장을 넣고 바글바글 끓어오르면 김을 다시 볶아서 양념이 배이도록 합니다. 마지막 통깨를 넣어주고요. 통깨는 김이 뜨거워야 김에 잘 붙는답니다."
14,13,파래김무침 만들기,"간단하고 맛있는 파래김무침, 밥도둑이 따로 없죠~",[재료] 파래김  15장 쪽파  40g [양념] 진간장  2큰술 고춧가루  1큰술 설탕  1/2큰술 참기름  2큰술 깨소금  1/2큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/06/31ab82afd5b2eb84668d1a55e0e2265b1_m.JPG,"['파래김', '쪽파']","['파래', '김', '무침', '파래김무침', '밥도둑', '파래김', '쪽파', '방법', '나무', '숫', '갈', '데', '저칼로리 다이어트']","구운김을 비닐봉지에 넣고 곱게 부숴줍니다. 분량의 재료를 넣고 양념장을 만듭니다. 큰볼에 양념장과 쪽파, 김을 넣고 가볍게 섞어주면 완성!"
15,14,간단한 밑반찬 김자반 만들기,재료 간단하고 만드는 방법 초간단한 김자반,[재료] 마른김  5장 카놀라유  3숟갈 통깨  2숟갈 설탕  2/3숟갈 소금  1/4숟갈,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/b093960032e2fd22c536b3eae83d87881_m.jpg,"['마른김', '카놀라유', '통깨', '설탕', '소금']","['밑반찬', '김', '자반', '재료', '방법', '초', '김', '자반', '마른김', '카놀라유', '통깨', '설탕', '소금', '아들', '김', '자반', '이제', '집', '시판', '김', '자반', '식감', '나름', '만족', '공개', '감사', '마지막', '단계', '약불', '맛', '시간', '개', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","먼저.. 김은 조미김 말고.. 마른김을 준비해주셔야해요~~ 재래김도 좋고 파래김도 좋습니다.. 김은 한장씩 양손으로 비벼 잡티를 제거해주시구여~~ 가스불에 한장씩 구워주세요~ 후라이팬에 구우셔도 상관없습니다.. 저는 김이 많지 않기 때문에 그냥 가스불에 한장씩 구웠어요~^^ 앞뒤로 뒤집어가며 바삭하게 구워낸 김이에요~ 구운김은 잘게 부숴줘야 하는데요.. 이렇게 비닐봉지안에 김을 넣고 양손으로 주물러 부숴주면 쉽고 깔끔하게 할수 있답니다~ 김은 너무 잘게 부숴도 안좋구여.. 굵은 크기로 부숴주세요~ 이제 김자반 만들기에 사용할 깨를 준비해야 하는데요.. 통깨를 그냥 사용하면 고소한 맛이 덜하기 때문에 통깨를 갈아줄건데요.. 깨소금처럼 곱게 갈면 모양이 덜하기 때문에 절반 정도만 으깨어지도록 갈아주심 좋아요~^^ 이제 재료준비가 모두 끝났으니 볶아볼께요~^^ 밑면이 넓적한 후라인팬이나 냄비에 오일을 넣고 약불에서 서서히 달구어주세요~ 기름이 달구어지면 부순 김을 넣고 볶아주세요~ 이때에는 김이 냄비바닥에 붙을수도 있고.. 볶는 느낌이 바슬거리지는 않습니다~ 굴하지 말고 열심히 볶아주세요~ 불은 약불입니다.. 불조절 잘못하면 김이 타서 쓴맛이 나니 조심하세요~^^ 갈아놓은 깨와 설탕, 소금을 넣고.. 역시 약불에서 계속해서 볶아주세요~ 이때쯤되면 김이 바슬바슬해지면서.. 팬위에서 굴러댕기는 느낌이 들거에요~ㅎㅎ 기름기가 거의 없어지고 팬위에서 김이 굴러댕기면서 바슬거리는 소리가 나면 불꺼주심 되어요~^^"
16,15,묵은지양념장을 곁들인 톳나물밥,몸이 건강해지는 것을 느낄 수 있는 묵은지양념장 톳나물밥 레시피~!,[재료] 쌀  2컵 불린톳  120g 표고버섯  1개 은행  약간 물  2컵 [양념] 묵은지  2장 청양고추  1개 간장  4큰술 들기름  1큰술 통깨  1큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/14/64b83691892fef7f10eb463380f609e51_m.jpg,"['쌀', '불린톳', '표고버섯', '은행', '약간', '물']","['묵은지', '양념장', '톳', '밥', '몸', '건강', '묵은지', '양념장', '톳', '나물', '밥', '쌀', '불린톳', '표고버섯', '은행', '약간', '물', '저칼로리 다이어트', '저칼로리 다이어트']","톳은 찬물에 20분 정도 불린 후 깨끗이 씻어 주세요. 전 말린 톳을 이용했습니다. 표고버섯과 은행도 준비해 주세요. 표고버섯은 밑동을 제거하고 슬라이스해 주세요. 쌀은 깨끗이 씻어 주세요. 불린 톳과 표고버섯을 넣고 물 2컵을 넣어 주세요. 톳이 해조류이기 때문에 비슷한 해조류인 미역이나 파래, 또는 매생이를 넣으셔도 맛있을 것입니다. 그리고 전기압력밥솥에서 백미 코스로 밥을 지어 주세요. 밥이 지어질 동안 묵은지양념장을 만들어 주세요. 작년에 담근 김장김치를 꺼내 물에서 양념을 깨끗이 씻어 주세요. 청양고추와 간장도 준비해 주세요. 묵은지는 꼭 짠 후 잘게 다져 주시고 청양고추도 다져 주세요. 분량의 재료를 넣고 묵은지양념장을 만들어 주세요. 은행은 밥할 때 넣어도 되지만.. 전 색을 예쁘게 하기 위해서 달군 팬에서 살짝 볶아 껍질을 벗겨 준비했습니다. 은행은 생략하셔도 됩니다. 전 집에 은행이 많이 있어서 사용했습니다. 비쥬얼이~~~ 참~~~ 예쁘지 않네요.ㅋㅋ 하지만 건강에는 정말 좋은 톳나물밥이니.. 용서해 주려고 합니다.ㅋㅋ"
17,16,무청 시래기 들깨볶음,바로 만들어 먹어도 맛있지만 미리 만들어 두고 차갑게 식어도 맛있게 먹을 수 있는 밑반찬. 바로 무청 시래기 들깨볶음이랍니다.,[재료] 무청시래기  쪽파  [양념] 들깨가루  1+1/2큰술 참기름  다진마늘  1작은술 다시우린물을 1+1/2컵 국간장 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/aad361bbfbc68a38cfc2920d81b7584a1_m.jpg,"['무청시래기', '쪽파']","['무청', '시래기', '들깨', '볶음', '밑반찬', '무청', '시래기', '들깨', '볶음', '무청시래기', '쪽파', '쪽파', '생략', '초보', '맘', '맛', '맛', '평', '용', '저칼로리 다이어트', '저칼로리 다이어트']",건나물은 우선 찬물에 넣어 충분히 불려 주었어요. 불린 무청시래기는 삶아내기 전에 다소 질길 수 있는 과정을 제거하려고 한답니다. 무청시래기를 말리고 나면 겉부분이 붕~ 떠 있는 것이 보여요. 이부분의 껍질을 벗겨 내셔야 먹을 때 질기지 않아요. 껍질을 벗겨낸 무청시래기는 충분히 삶아 줍니다. 삶아낸 무청시래기는 먹기 좋은 크기로 송송 썰어내고 쪽파도 조금 준비 합니다. 달궈진 팬에 참기름을 두르고 (들기름은 고온에서는 사용하지 않는 게 좋아요) 무청시래기를 넣어 볶아내다가 다진마늘 1작은술을 넣어 함께 볶아 줍니다. 여기에 다시우린물을 1과 1/2컵을 넣어 끓이듯이 볶아 줍니다. 어느정도 충분히 볶아졌다 싶을 때 국간장을 넣어 간을 맞춰 주세요.그리고 고소함을 내 줄 들깨가루 1과 1/2큰술을 넣고 볶아주세요. 마지막으로 부족한 간은 국간장으로 대신하고 쪽파를 넣어 마무리 합니다. 꼬들꼬들거리는 식감이 참 재미나네요. 매번 생나물만 사다가 만들어 먹고 건나물이라고는 딱 한 번 도라지와 더덕이 전부였거든요. 고사리도 늘상 생나물로만 즐겼던터라... 건나물이 조금은 생소하지만 건나물특유의 식감이 아주 좋아요.
18,17,머위 장아찌 만들기,저장식품으로 다음 해까지도 맛있게 즐길 수 있는 머위 장아찌,[재료] 머윗잎  [양념] 간장  설탕  식초 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/9ff569d740d673fcb9e5402884f040ac1_m.jpg,['머윗잎'],"['머위', '장아찌', '장식품', '다음', '해', '머위', '장아찌', '머윗잎', '덕분', '감사', '저칼로리 다이어트', '저칼로리 다이어트']","끓는 물에 소금 한 줌 넣고 머윗잎 넣고 숨 죽으면 뒤집어서 한 번 더 숨죽이세요. 그리고 흐르는 물에 한 장씩 깨끗하게 씻어요. 깨끗하게 씻은 머윗잎은 물기를 꼭 짜주고 그릇에 담아주세요. 간장:설탕:식초 = 1:1:1 비율로 만들고 머윗잎에 부어주세요. 실온에서 하루 냉장고에서 일주일을 보관한 머윗잎을 건져줍니다. 청양고추 2개를 꺼내 송송 썰어주세요. 팔팔 끓인 간장물을 충분히 식힌 후에 머윗잎에 부어줍니다. 이 과정을 이틀에 한 번씩, 두 번의 과정을 더 거쳤답니다."
19,18,양파 장아찌 만들기,제철에 담아두면 일 년 내내 맛있게 드실 수가 있어서 참 좋은 양파장아찌입니다.,[재료] 양파  간장  물  설탕  식초 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/02/7346697c3a418c79272fc6a2d80a4c891_m.jpg,"['양파', '간장', '물', '설탕', '식초']","['양파', '장아찌', '제철', '일', '년', '양파', '장아찌', '양파', '간장', '물', '설탕', '식초', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","양파는 적당한 크기로 썰어 주세요. 양파 담아줬어요. 내열강화유리라 뜨거운 절임물 넣기에도 안성맞춤이거든요. 간장, 물, 식초, 설탕은 2:1 비율로 넣어줬어요. 간장 2, 물 2, 식초 1, 설탕 1개 넣어줬답니다. 냄비에 절임물 넣고 5분 정도 끓여 주세요. 절임물 뜨거울 때 양파에 부어주세요. 내열강화유리라 뜨거운 절임물 넣어줘도 깨지지 않아요. 한 김 식힌 뒤 레트로 캐니스터에 넣어줬어요. 오래 두고 먹을 거라면 3일 정도 지나서 간장물 따라내서 팔팔 끓인 뒤 식혀서 넣어주는 과정 몇 번 반복하면 오래 두고 드실 수도 있어요."
20,19,죽순 요리 네 가지,"요즘은 하우스 재배로 제철 과일, 채소라는 말이 무색해졌습니다. 아무리 세상이 좋아졌다고 해도 겨우 내내 움츠리고 있다가 봄이면 땅을 뚫고 나오고 나무에는 새싹을 틔우는 봄나물과 죽순은 요맘때가 아니면 먹을 수 없기 때문입니다.",[죽순 된장국 재료] 멸치 육수  2컵 감자  1개 양파  1/2개 죽순  50g 붉은고추  1개 풋고추  2개 [죽순 들깨볶음 재료] 죽순  100g 붉은고추  1개 풋고추  2개 [죽순 초무침 재료] 죽순  100g 붉은고추  1개 [죽순 전 재료] 죽순  50g 붉은고추  1개 달걀  1개 밀가루  1컵 물  약간 [죽순 된장국 재료] 멸치 육수  2컵 마늘  된장  1숟가락 [죽순 들깨볶음 재료] 멸치 육수  0.5컵 들깻가루  2숟가락 [죽순 초무침 재료] 고추장  2숟가락 매실엑기스  3숟가락 감식초  2숟가락 깨소금  마늘  약간,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/03f6d234f10a965d69207901a66e380c_m.jpg,"['멸치', '육수', '감자', '양파', '죽순', '붉은고추', '풋고추', '죽순', '들깨볶음', '재료', '죽순', '붉은고추', '풋고추', '죽순', '초무침', '재료', '죽순', '붉은고추', '죽순', '전', '재료', '죽순', '붉은고추', '달걀', '밀가루', '물', '약간', '죽순', '된장국', '재료', '멸치', '육수', '마늘', '된장', '죽순', '들깨볶음', '재료', '멸치', '육수', '들깻가루', '죽순', '초무침', '재료', '고추장', '매실엑기스', '감식초', '깨소금', '마늘', '약간']","['죽순', '가지', '요즘', '하우스', '재배', '제철', '과일', '채소', '말', '세상', '봄', '땅', '나무', '싹', '봄나물', '죽순', '요맘때', '때문', '멸치', '육수', '감자', '양파', '죽순', '붉은고추', '풋고추', '죽순', '들깨볶음', '재료', '죽순', '붉은고추', '풋고추', '죽순', '초무침', '재료', '죽순', '붉은고추', '죽순', '전', '재료', '죽순', '붉은고추', '달걀', '밀가루', '물', '약간', '죽순', '된장국', '재료', '멸치', '육수', '마늘', '된장', '죽순', '들깨볶음', '재료', '멸치', '육수', '들깻가루', '죽순', '초무침', '재료', '고추장', '매실엑기스', '감식초', '깨소금', '마늘', '약간', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","[죽순 된장국]멸치와 다시마를 넣어 육수를 먼저 만들어준다. 육수가 끓으면 된장을 풀고 썰어둔 죽순과 감자를 먼저 넣어준다. 마지막에 양파, 붉은고추, 풋고추, 마늘을 넣어 완성한다. [죽순 들깨볶음]죽순은 삶아 곱게 썰어준 후 소금으로 간하여 조물조물 무쳐둔다. 들깻가루와 멸치육수를 붓고 자작하게 끓여준다. 마지막에 썰어둔 고추를 넣어 완성한다. [죽순 초무침] 양념을 넣어 먼저 섞어준 후 삶아 썰어둔 죽순을 넣고 조물조물 무쳐주면 완성된다. [죽순전]죽순은 삶아 곱게 채를 썰어둔다. 붉은 고추도 곱게 채를 썰어 밀가루, 달걀, 간장을 넣고 반죽을 해 준다. 한숟가락씩 달군 프라이팬에 올려 노릇노릇 구워주면 완성된다."
21,20,깨순볶음,나물반찬 어려워하시는데 시금치나 깨순볶음이나 비슷비슷하고 어렵지 않아요~ 제철로 유난히 억세지 않는 깨순이 나올시기에 부드럽게 나물로 볶아서 드셔보세요.,[재료] 깨순  250g 썰은 대파  2줌 [양념] 다진마늘  1TS 매실청  1TS 국간장  2TS 맛술  1TS 깨소금  1TS 소금  참기름  1TS 후추  약간 물  적당량,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/15/098bd3a8c683385cb393c7951a6755b21_m.jpg,"['깨순', '썰은', '대파']","['볶음', '나물', '반찬', '시금치', '깨', '순', '볶음', '제철', '깨순', '시기', '나물', '깨순', '썰은', '대파', '최고', '깨순', '양념', '후라이팬', '간', '물기', '평상시', '매실', '액', '너', '감칠맛', '감사', '처음', '깻잎', '향', '깨순', '볶음', '밥', '공기', '감사', '저녁', '반찬', '신랑', '감사', '국간장', '조아', '반찬', '손', '감사', '재료', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","깨순을 봉지에서 꺼내서 보시면 위 사진처럼 억센 줄기부분을 잘라내어 주세요. 중간중간에 너무 시든부분도 제거해주시구요. 냄비에 물을 적당량 넣어주고 팔팔 끓여주세요. 물이 끓으면 소금 1TS를 넣고 깨순 투하! 약 1분정도 데쳐내어 건져주고, 찬물에 한번 헹궈내어 물기는 아주 살짝 촉촉하게 남기는 느낌으로 손으로 짜서 빼주세요. 볼에 대파 동그랗게 썬것 2줌(다져도돼요!), 다진마늘 1TS, 매실청 1TS, 국간장 2TS, 맛술 1TS, 깨소금 1TS, 소금 1ts의 양념을 넣고, 물기를 제거한 깨순을 넣어서 조물조물 무쳐주세요. 후라이팬에 식용유를 살짝 둘러주고, 양념에 무쳐두었던 깨순 넣어주고 센불에서 달달볶다가 나중에는 중불로 고슬고슬하게 3분정도 볶아내어 마무리로 참기름 1TS와 후추를 약간 뿌혀주면 맛있는 나물반찬 깨순볶음이 완성입니다."
22,21,톳 두부무침,"톳 두부무침은 은근히 매력 있어 아이들도 넘 좋아하는 맛이기도하고, 두부의 부드러움과 톳의 탱탱함이 섞여 표현이 안되지만 건강밥상의 최고의 음식인거 같아요.",[재료] 톳  두부  [양념] 소금  2.5ml 참기름  5ml 간장  5ml 참깨  10ml,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/30/74b436c9efee9d3f8af6167f30c81c761_m.jpg,"['톳', '두부']","['톳', '두부무침', '톳', '두부무침', '매력', '아이', '맛', '두부', '톳', '표현', '건강', '밥상', '최고', '음식', '톳', '두부', '감사', '거즈', '맛', '최고', '들깨', '가루', '취향저격', '감사', '년', '인생', '처음', '보았내요', '남편', '감사', '다이어트', '반찬', '짱', '처음', '재료', '손질', '설명', '도움', '최고', '시어머님', '도전', '시어머님', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","우선 톳은 깨끗한 물에 여러번 헹군후 물에 담궈두고 소금기를 빼주고 사용하시는게 좋다해요. 톳은 더욱 신선하게 먹고싶다면 톳을 담가놓는 물에 식초를 살짝 뿌려주면 톳의 비린맛도 없앨수 있다하니 참고하시면 좋을듯 해요. 물에 담궈둔후 뜨거운물에 데치면 이렇게 갈색인 톳이 초록색으로 변한답니다. 요렇게 톳 전체가 초록색으로 변하게 살짝 더 데쳐주신후 찬물에 헹궈 주신뒤 먹기좋은 크기로 잘라주시면 되요. 또한 톳이 적게 달린 줄기 끝부분은 과감히 쓰레기통으로 버려주시면 톳 준비 끝. 두부는 생두부를 사용하셔도 좋지만 끓는물에 살짝 데쳐서 사용하시면 되요. 데친 두부는 채반에 올려 이렇게 으깨 주시면서 물기를 빼주시 된답니다. 거즈가 있으면 거즈에 넣어 살짝 짜주셔도 됩니다. 준비된 톳과 두부를 볼에 담아 소금 2.5ml, 참기름도 5ml, 간장 5ml, 참깨 10ml, 마지막으로 맛을 내기 위한 요리에 한수도 5ml 넣어 주었답니다. 조물조물 묻혀 주시면 완성입니다~"
23,22,집에서 즐기는 연꽃차...,[연꽃차] 집에서 즐기는 연꽃차..,[재료] 말린연꽃잎  6장 뜨거운물  2컵,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/04/892389f59759896d69f60c6ca703cb961_m.jpg,"['말린연꽃잎', '뜨거운물']","['집', '연꽃', '차', '연꽃', '차', '집', '연꽃', '차', '말린연꽃잎', '뜨거운물', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']","연꽃차를 만들기위해 저는 요렇게 연꽃을 한입한입 모두 따주었어요. 이쁜 연꽃속에는 요렇게 자그마한 아이(?)들이 함께 있는지라 한입한입 흐르는 물에 살포시 씻어주었어요. 씻은 연꽃잎은 물기를 빼주었구요. 60도에서 4시간정도 건조했어요. 2시간뒤에 건조기의 판을 위아래로 다시 바꿔주었구요. 말려도 곱디고운 연꽃잎의 빛깔은 그대로지요? 말린 연꽃잎은 냄새가 들어가지않게끔 한지에 싸준뒤 호일로 한번 더 싸주고, 지퍼팩에 넣어 냉장 & 냉동해서 보관하심 되는데, 저는 금방 먹을 연꽃잎은 요렇게 유리병에 담아 냉장고에 보관하고, 나머지는 한지 --> 호일 --> 지퍼백에 담아 냉동실에 보관했어요."
24,23,노버터 두부쿠키 만들기,고소하고 맛있는 두부 크래커 만들기,[재료] 포도씨유  50g 두부  1/2모 박력분  110g 베이킹파우더  7g 흑임자  15g [양념] 설탕  60g 소금  1T,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/20/8ea5ee0e4873359fcda421a865a5e39d1_m.jpg,"['포도씨유', '두부', '박력분', '베이킹파우더', '흑임자']","['버터', '두부', '쿠키', '두부', '크래커', '포도씨유', '두부', '박력분', '베이킹파우더', '흑임자', '반죽', '밀대', '손', '남편', '맥주', '안주', '반죽', '밀대', '손', '반죽', '이것', '쿠키', '빵', '렌지', '수분', '식감', '정석', '팬', '소보', '아이', '쿠키커터', '짜증', '맛', '맛', '쿠키', '재료', '고생', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']",먼저 포도씨유에 설탕을 넣고 잘 녹도록 저어주세요. 두부는 거즈나 면보에 꼭짜서 준비해주세요. 저는 꼭 짠 뒤 렌지에 4~5분 더 돌려 물기를 좀더 날려주었어요. 두부도 함께 잘 저어 주신 다음 박력분과 베이킹파우더 그리고 소금을 체에 친 다음 볼에 넣어주세요. 이어 흑임자도 넣어 주시구요. 주걱을 세워 #자를 몇번 그려주면 반죽이 잘 섞여진답니다. 잘 섞여 한덩어리가 된 반죽에 덧밀가루를 뿌려 밀대로 얇게 펴주세요. 요렇게 얇게 밀어 주신 다음 네모가 되게 만들어주시고 스크래퍼로 일정한 크기로 잘라 포크로 콕콕 찍어 주세요. 160도 정도 되는 오븐에 15분~20분 정도 구워주면 두부쿠키가 완성됩니다 .오븐
