recipeID,recipe_name,summary,ingredient_name,full_step,category,image_link
701,겨울철 가족의 건강을 지켜주는 대추고(차) 만드는법,"대추차 효능: 이뇨 작용, 강장 효과, 노화 방지, 불면증 해소, 간기능 활성화, 신경 완화, 감기 예방, 수족냉증 효능",[재료] 대추  500g 물  1L 꿀  설탕  생강 ,"건대추는 마르면서 사이사이에 이물질이 끼우기 쉬워요. 식초나 소다를 조금 넣은 물에 10분정도 담궈 두었다가 흐르는 물에 깨끗이 헹궈 주세요. 물기를 뺀 대추는 돌려깍기 하여 씨를 분리해 주세요. 대추씨는 예민한 신경을 편하게 만들고 스트레스를 없애면서 마음을 안정시켜주는 역할을 톡톡히 한다고 해요. 그래서 버리지 않고 물에 넣고 우려내었어요. 물에 대추씨를 넣고 끓이다가 부글부글 물이 끓으면 중불에서 5분 정도 더 끓인후 대추를 넣고 은근히 졸여주세요. 대추가 푹 무르도록~ 수분은 거의 보이지 않고 푹무른 대추만 보이시죠? 체에 담아 꾹꾹 눌러가며 걸러내면 대추가 머금은 수분과 과육이 쭉~ 걸러낸 과육, 물은 다시 냄비에 담아 중불에서 뭉근히 졸여내시면 완성 이에요.기호에 맞게 꿀. 설탕. 생강을 넣고 조리셔도 되요. 대추는 그냥 먹어도 단맛이 도는데 이렇게 푸욱 고아만든 대추고는 꿀. 설탕을 넣지않아도 달달함과 진한 대추향이 최고 입니다. 대추차로 드실때는 대추고를 듬뿍떠서 뜨거운 물에 희석해서 드시면 되요. 기호에 맞게 꿀, 설탕을 넣으셔도 좋고요. 잣을 띄워 먹으니 고소함까지 느껴져서 더욱 좋았어요.",노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/5295bda2dde154b3463d0dd82f43957f_m.jpg
702,가을 보양식 대추 ~! 수험생들을 위한 간식 '대추 등태떡',대추가 들어가 일반 등태떡 보다 설탕가미가 덜하구요 쫄깃하면서도 겉에 거피앙금이 붙어 있어 목넘김이 더 좋습니다. 대추인절미 겉에 앙금을 붙여 달달하고 쫄깃한 맛이 아침식사 대용으로도 좋구요.대추를 이용한 대추 등태떡 소개해 드릴께요 ~!,[재료] 찹쌀가루  500g 건대추다진것  100g [양념] 고은소금  5g 백설탕  50g 거피팥앙금 400g,체에 내린 찹쌀가루에 소금 설탕으로 간을 하여 손으로 살살 비벼 섞은 다음 마지막 분량의 대추를 넣고 손으로 살살 버무려 줍니다. 물 1/3컵을 넣고 ( 찹쌀수분상태에 따라 물의 양을 조절해서 줍니다. 물을 주는 이유는 찰기와도 영향이 있어요 꼭 주시는게 좋습니다.) 손으로 비비며 고루 섞어 줍니다. 김이 오른 찜통에 올려 25분간 쪄서 준비 합니다. 쪄낸 대추인절미는 수분이 날라가지 않게 봉지로 싸서 냉동실에 10분 정도 둡니다. 거피팥앙금을 주물러서 길게 만들고 4센티 가량으로 잘라 줍니다. 25분간 쪄낸 대추인절미! 바로 작업을 하게 되면 앙금이 쉽게 상할수 있어요 그래서 냉동실에 밀봉해서 식힌 다음 약간 미지근 할때 꺼내서 치대 줍니다. 이 과정이 포인트에요 찰지고 쫄깃한 맛~! 떡장갑을 끼고 여러번 치대 준비해 주세요 쫄깃 쫄깃 정말 맛있는 대추 인절미 그냥 먹어도 맛이 좋지만요.. 앙금을 붙여 등태떡으로 하면 더 맛있답니다. ~! 떡을 치댈때 식용유나 참기름을 살짝 발라 치대 주세요 ~ 약간 도톰하게 아까 준비한 앙금과 길이를 비슷하게 하여 잘라 줍니다. 식힌 대추인절미에 양쪽에 앙금을 붙여 주시면 완성 입니다.,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/15/df4aceb937f748754a4a4e5a78eedc9f1_m.jpg
703,마늘쫑 토마토 볶음밥,마늘쫑이 들어간 맛있는 볶음밥,[재료] 토마토  10개 마늘쫑  30g 밥  1공기 달걀  1개 참기름  1작은술 기름  약간 검정깨  약간,"마늘쫑은 적당한 크기로 잘라준비해주시고 방울토마토는 깨끗이 씻어 준비해주시고 달걀,밥 준비해주세요~~ 마늘쫑은 끓는물에 굵은소금을 넣어 색이 선명해질때까지 (약 30초정도) 데쳐 물기 뺀후에 잘게 썰어 주세요 방울토마토는 4등분으로 썰어 주시고 달걀은 잘 풀어 소금 한꼬집 넣어 섞어주세요~ 달걀은 스크램블을 만들어 따로 접시에 꺼내주시고 기름을 살짝 두른 달군팬에 토마토를 넣어 볶아주세요 밥을 넣어 볶아주시다가 소금이나 굴소스로 간해주신다음 마늘쫑을 넣어 볶아주시면 완성이랍니다. 접시에 마늘쫑토마토볶음밥을 담아주신후에 스크램블을 올려주신후 검정깨 솔솔 뿌려주세요",노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/10/d0ff35d51fb201963181531dac6d084f1_m.jpg
704,고소한 아몬드강정 만들기,몸에 좋고 고소한 아몬드강정 함께 만들어봅시다.,[재료] 아몬드  500g [양념] 물  100g 설탕  100g 올리고당  50g,"물,설탕,올리고당을 넣어 시럽을 끓여주세요 단, 절대 젓지마시고 약불로 끓여주세요. 가장자리부터 끓어올라 보글보글 가운데로 모아지면서 보글보글 끓기시작합니다. 가운데까지 보글보글 끓여주세요. 재빨리 아몬드를 섞어주세요. 오븐팬에 테프론시트를 깔고 아몬드를 펼쳐놓아주세요. 오븐 180도 7~10분정도 아몬드가 노릇노릇해질때까지 구워주세요. 시럽이 엉겨붙은건 식힌후에 떼어내주시면 된답니다.오븐",노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/3a4e0a782bf9ff2b49098fa13fda8b891_m.jpg
705,아몬드 단호박 수프,유동식으로 좋은 커트메뉴 아몬드 단호박 수프,[재료] 작은 단호박  1통 양파  1/2개 코코넛 오일  1스푼 아몬드  1줌 생수  2컵 소금  약간,"단호박은 껍질 벗기고 씨앗부분을 파 낸 다음 길쭉하게 썰어 놓구요. 양파도 길쭉하게 썰어 준비합니다. 냄비에 코코넛 오일 두르고 양파를 볶아요. 코코넛 오일 없으면 해바라기유,엑스트라버진 올리브유 사용하면 됩니다. 양파가 투명하게 익으면 단호박을 넣고 볶아주고 물 2컵을 넣어 단호박과 양파를 푹 익혀요~ 푹 익혔기 때문에 숟가락으로 저으면 바로 으깨진답니다. 단호박 삶은 건 식혀주고요~ 아몬드는 살짝 볶아서 물에 담가 불려두었어요. 물에 불린 아몬드와 익힌 단호박을 믹서기에 넣고 곱게 갈아요. 요렇게 해서 바로 먹어도 되고 따끈하게 데워 먹어도 좋아요~",노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/08/cbbbd8b3d918b13d6bdaf9495201d6921_m.jpg
706,검은콩자반-말캉말캉부드럽게바로 조려요 ^^,"불리고하는게 귀찮아서 늘 저는 바로 삶으면서 조린답니다. 
약간 조림간장이남아서 밥비벼 먹으면 완전맛나잖아요 ㅋ 
몸에도 좋고 보기에도 좋고 입안에서 식감도좋은 콩자반 만들어보자구요",[재료] 콩  1계량컵 간장  4T 설탕  3T 청주  1T 올리고당  1+1/2T 통깨  약간 다시마  1장,검은콩을 꺠끗하게 골라내고 씻어줍니다 간혹돌이있을수 있으니 잘씻으셔야해요 씻은콩에 다시마 한조각을넣고 물을 콩이잠길정도로 부어 삶아줍니다 다시마는 콩비린내를잡아줍니다 콩이익을떄까지 삶아줍니다 .물이줄어들면 다시첨가하고 또 줄어들면 좀더첨가하고 저는4번첨가했어요 ㅎ 30분정도 삶으니 물러지더라구요 다익었을때 조림간장을넣어주세요 간장.설탕.청주.다넣고 조려줍니다 . 중불에서 잘조려주세요 다조려져갈때 올리고당을넣어주세요 식이섬유가 풍부한올리고당이 물엿보단좋은것같아요 콩자반조림을한 국물이 조금남아있을때떄불을꺼주세요 그래야 맛나고 딱딱해지지않습니다 시중에 반찬가게에 파는 콩조림은간혹 딱딱한걸볼수 있는데요 그차이랍니다,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/d77def59646da27f3c9b0beed341499b1_m.jpg
707,과콰몰리,"구아카몰리는 멕시코 소스의 한 종류로 구아카는 ‘아구아카테’라는 아보카도의 뜻과 멕시코의 원주민이 소스를 일컫는 ‘몰리’가 합쳐져서 붙여진 이름이라고 해요. 
나초에 찍어서 드시거나 샌드위치등을 만드실 때 소스로 사용하시면 고소하고 부드러운 맛을 더해준답니다. 아보카도를 사실 때는 녹색에서 검은색으로 약간 변하고 손으로 쥐었을 때 탄력성이 있는 것을 고르시면 좋아요.",[재료] 아보카도(잘익은)  2개 라임  1개 토마토  1개 적양파  1/2개 할라피뇨  1개 다진마늘  1작은술 소금  약간,"재료를 준비해주세요. 잘 익은 아보카도는 반을 갈라서 씨를 빼고 속을 파내어 주세요. 토마토는 물기가 많은 씨 부분은 사용하지 않고 토마토의 살 부분을 잘라내어 다져주세요. 볼에 아보카도를 넣고 으깨어 주신 후 잘게 다진 토마토, 양파, 할라피뇨, 라임즙을 넣고 고루 섞다가 소금을 넣어 간을 해주세요. 만들어진 과콰몰리는 나초를 찍어서 드시거나 샌드위치소스로 사용해보세요.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/02/9ee6697aae7df8b0b7a22bedfbc1d17b1_m.jpg
708,발아현미밥 리조또,"건강, 웰빙, 다이어트를 한번에 잡은 발아현미밥 리조또~ 들깨가루물을 넣어 고소함까지 더해진 리조또 함께 만들어 볼까요~~",[재료] 발아현미밥  2/3개 느타리버섯  1+1/2줌 당근(채썬것)  약간 양파  2/3개 [양념] 거피 들깨가루  2큰술 물  2+1/2큰술 카놀라유  2큰술 맛간장  1+1/2큰술,"느타리버섯은 흐르는 물에 재빨리 씻어서 손으로 잘게 찢어 놓으세요. 당근은 짧은 채를 썰어 놓으시고, 양파는 얇게 채를 썰어주세요. 들깨가루는 거피한 것을 사용해주세요. 껍질 벗긴 들깨가루 2큰술에 물 2큰술 반을 섞어주세요. (그냥 가루째 넣으면 덩어리가 생겨서 안 좋으니까 미리 물에 개어 넣어 주면 좋답니다.) 팬을 달군 다음 카놀라유 2큰술을 넣고 양파를 먼저 볶다가 당근을 볶아줍니다. 느타리버섯을 넣어 볶아주다가 들깨가루물을 넣고 볶아줍니다. 여기에 맛간장 1큰술 반을 넣어줍니다. 발아현미밥을 전자레인지에 2분 돌린 후 3분의 2개 양을 넣어줍니다.전자레인지 밥알을 잘 풀어가며 볶아주고 다 완성되면 그릇에 예쁘게 담아줍니다.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/16/fbd6cca3bcc1ed712c4bd8d7cf7790191_m.jpg
709,향긋한 송이버섯덮밥,향긋한 송이로 무얼 만들까 하다가 온식구들이 푸짐하게 즐길 수 있는 송이버섯덮밥 만들었어요.,[재료] 쌀  3인분 참송이버섯  4개 [양념] 송송썬 부추나 쪽파  3 간장  5 들기름  2 고추가루  1 통깨  1 다진마늘  1/2 물  2큰술,참송이버섯을 결대로 찢어줍니다. 쌀을 씻어 평상시와 같은 물을 붓고 찢어 놓은 참송이를 위에 얹어서 밥을 지어줍니다. 하나는 통으로 올려봤어요. 분량의 양념장 재료를 모두 넣고 골고루 섞어주세요. 밥이 다 되면 골고루 저어서 그릇에 담아주세요. 참송이까지 다 저어서 퍼 담아도 되고 저처럼 고명처럼 버섯을 올려도 된답니다. 양념장을 곁들여서 비벼 드시면 되는 송이버섯덮밥 이랍니다.,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/17/7879bfb6e77e3f61e6ca23a6a966f03b1_m.jpg
710,몸에 좋은 케일쌈밥 만드는법,건강을 챙겨야할 몸이라 몸에 좋은 케일을 먹기편한 쌈밥을 만들었어요~,[재료] 케일  15장 밥  1공기 [양념] 된장  1T 고추장  1t 매실청  1t 참기름  1t 통깨  1t 고추참치 ,"끓는 물에 소금 조금 넣고 케일 넣고 숨이 죽으면 뒤집어 꺼내 찬물에 헹구어 물기를 빼요~ 오늘 쌈밥에 넣을 양념은 두가지 된장, 고추장,매실청, 견과류 다져넣은 쌈장 시판 고추참치~ 명절때 선물세트에 들어있던 거랍니다.ㅎ 밥은 현미에 오곡쌀 ,백미 넣어 한 밥에 참기름, 통깨 넉넉히 넣고 비벼요~ 소금을 아주 조금 넣어도 좋구요~ 간장 조금 넣어도 좋답니다. 케일 데친거 접시에 펼쳐놓고 밥은 반 수저 정도 올리고 쌈장조금 견과류 위주로 건져 올리고 싸주면 됩니다. 고추참치도 넣고 쌈도 싸고~ 밥이 보이게 케일로 둘러 싸기도 하구요~ 밥 작은 한공기로~ 한접시 푸짐하게~",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/01/4b3be0475c60f610b88a79f412d885761_m.jpg
711,건강음료 케일바나나주스,무더운 여름 피로회복제 케일주스 만들어봐요.,[재료] ​ 케일  8장 바나나  3개 요구르트  4개​,"케일을 깨끗히 닦아 적당한 크기로 찢어서 준비해주세요. 바나나는 냉동실에 얼려서 사용했어요. 바나나, 케일, 요구르트를 한데 넣고 믹서로 갈아주세요.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/23/4c051f2183d2f3afaf4bdab91bd959711_m.jpg
712,쫀득한 단호박 찰떡,"단맛이 있는 단호박이 들어갔지만 많이 달콤하지는 않구요, 담백하면서도 은근히 고소한 찰떡이랍니다.",[재료] 삶은 단호박  400g 찹쌀가루  450g 견과류  약간 식용유  적당량 [양념] 유기농설탕  4Ts 소금  1/4ts,"단호박은 껍질벗기고 속을 파내어 찜통에 푹 쪄줍니다. 쪄낸 단호박을 볼에 담고 나무주걱으로 으깨어주세요. 그런다음 설탕과 소금을 넣어 고루 섞어주세요. 고루 섞이면 찹쌀가루를 넣고 주걱으로 잘 섞어줍니다. 처음엔 좀 뻑뻑한듯 하지만, 섞다보면 저렇게 한덩어리로 뭉쳐진답니다. 단호박의 수분상태에 따라 반죽이 되거나 질어질수 있으니 찹쌀가루로 조절해가면서 손으로 동그랗게 뭉칠수 있을정도까지만 반죽해주세요. 반죽을 메추리알 크기의 1.5배 정도로 떼어서 둥글린 다음, 둥글 납작하게 만들어서 윗면에 견과류를 콕콕 박아줍니다. 달군 팬에 기름을 두르고 견과류를 박아둔 부분이 바닥으로 오게해서 부쳐줍니다. 속까지 고루 익어야 하니 불은 약불로 해서 조리해주세요. 살짝 들춰보아 노릇하게 먹음직스러운 색이 돌면 뒤집어서 주걱으로 살짝 누르면서 익혀줍니다. 다 익힌 단호박 찰떡은 키친타월 위에 얹어 기름을 빼주면서 식혀주세요.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/27/5aa801c4ff7d4a58bba587b1a9252928_m.jpg
713,노밀가루 바나나 팬케이크,"다이어트 대표 식품인 바나나와 달걀로 만든 팬케이크예요.
밀가루가 들어가지 않아서 밀가루 섭취를 못하시는 분들이나 다이어트 하시는 분들에게 좋아요.",[재료] 바나나  1개 달걀  1개 [양념] 시럽  적당량,바나나를 잘라서 볼에 넣어 줍니다. 잘라진 바나나에 달걀도 넣어 줍니다. 바나나와 달걀이 잘 섞이도록 섞어줍니다. 먹기 좋은 크기로 미리 예열한 후라이팬에 구워 줍니다.,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/eb9a1e77ad94fa38a4dfbabdaf37dde81_m.jpg
714,단호박조림,간식같이 보이지만 간장을 넣어 반찬으로도 손색이 없는 단호박조림입니다.,[재료] 단호박  200g 아몬드슬라이스  꿀  1T [양념장] 간장  2T 꿀  1T 설탕  1/2T 맛술  1T 물  5T,"단호박은 베이킹 소다로 박박 문질러 씻어주시고요. 농약을 제거하기 위해 식초물에 한번 담궈 주시면 좋아요. 냉동실에 얼려두었던 단호박입니다. 한꺼번에 많이 만들면 아이들이 다 못먹고 남으니까 조금만 꺼내서 만들어요. 먹기좋은 크기로 잘라주었습니다. 실온에 잠시 두니 금방 녹더라구요 전자렌지에 살짝 돌려도 좋아요.전자레인지 후라이팬에 기름 둘러주시고 노릇노릇 하게 구워줍니다. 여기에 만들어 두었던 양념장을 넣어줍니다. 물을 꼭 같이 넣어주셔야 해요. 그래야 단호박이 익으며 양념이 스며들어 가니까요. 이때 뚜껑을 닫고 익혀주었어요. 양념이 고루 묻도록 팬을 살살 흔들어주었습니다. 꿀 1스푼 정도는 마지막에 넣어주세요. 양념장 만들때 1 넣어주시고 나머지 1스푼은 마지막에 조림에 윤기를 더해준답니다. 꿀이 없다면 올리고당, 물엿등으로 대체해 주세요. 마지막은 아몬드 슬라이스를 넣어 고소함을 추가해 주었습니다.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/21/e3dbd32d19e382bb8133701878add1151_m.jpg
715,식빵 사과파이 만들기 + 식빵 짜투리 요리,오븐 없이도 가능한 초간단 사과파이~ 그리고 남은 식빵 짜투리로도 요리를 준비했으니 기대해 주세요!,[재료] 식빵  4장 사과  1개 설탕  2스푼 계피가루  [식빵짜투리 요리 재료] 빵테두리 버터  1큰술 설탕  1큰술 꿀  파슬리가루  다진마늘  1/2스푼,"식빵은 모서리를 잘라서 준비해 주세요 저는 곡물빵으로 준비해 주었답니다. 사과는 잘게 다져서 준비해 주세요 빵속에 넣어줄거라 너무 크면 빵속에 잘 안들어 갈거같아요 잘게다진 사과는 설탕 2스푼 그리고 계피가루를 약간 넣어서 조려주겠습니다. 드셔보시고 설탕양 조절해 주세요 빵이랑 같이 먹을것이라 조금 달달하게 해주셔도 좋아요~ 빵은 전자렌지에 살짝 20초 정도 돌려주어서 말랑말랑하게 만들어 주었어요 그럼 더 잘 밀어지더라구요전자레인지 만들어둔 사과조림을 듬뿍 넣어주시구요 빵 가장자리에 물을 살짝 발라주세요 그리고 포크로 콕콕 눌러가면서 붙여주세요 이렇게 두장을 만들어 주었습니다. 그냥 먹는것 보다 겉부분이 바삭바삭 해야 더 맛있겠죠^^ 아무것도 두르지 않은 후라이팬을 약불로 달구고 빵을 앞뒤로 구워주겠습니다. 노릇노릇 해질때 까지 구워주시면 됩니다 주의 하실점은 약불로 타지않게 해주세요 오븐없어도 가능한 초간단 사과파이 만들기 완성 애플파이 맛나게 먹고나니....식빵 짜투리가 덩그러니..... 그래서 식빵짜투리 요리를 해보았답니다. 버터 한스푼에 설탕, 꿀1, 파슬리, 다진마늘 넣어주세요 오븐으로 만들수도 있지만. 간단하게 후라이팬으로 만들어 보았답니다 약하게 달군 후라이팬위에 만들어둔 마늘소스를 넣고 노릇노릇 할때까지 구워주시면 됩니다. 사실 요거는 대충 만들었는데요 생각보다 훨씬 맛있었어요^^",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/13/61717c11e45cfd766e2926f47932fa0a1_m.jpg
716,메밀전병 만드는 법,가끔 음식점에서 메밀전병을 맛보곤 했는데 집에서도 정성만 가득하다면 어렵지 않게 만들수 있답니다.,[재료] 김치  2국그릇 (송송 썰어서 국그릇에 수북히) 당면  140g 마늘  1스푼 부추  1/5단 두모 1모 [양념] 소금  1/2스푼 설탕  2+1/2스푼 참기름  6스푼 간장  3스푼 깨소금  3스푼 메밀가루  물  약간,"당면을 약 한시간 전에 찬물에 담가서 불려놓은후 끓는 물에 삶아 물기가 빠지도록 채에 받쳐둡니다. (깜빡하고 물에 불리지 않았다면 끓는물에 그냥 삶아도 되요.) 김치속을 털어내어 물기를 짜내어(너무 꼭~ 짜지 않아도 되요) 송송 썰어준후 설탕 1스푼과 참기름 1스푼을 넣고 살짝 볶아주세요. 약간의 부추를 깨끗히 씻어 잘게 송송 썰어줍니다.(메밀전병만드는법에는 김치가 주재료이기 때문에 부추를 많이 준비할 필요가 없어요.) 삶아서 물기가 빠진 당면은 칼로 잘게 자른후 대략 간장 3스푼, 설탕 1스푼, 참기름 3스푼, 깨소금 한스푼을 넣고 간이 고루 베이도록 조물조물 무쳐주세요. 김치에 썰어놓은 부추를 넣고 두부 한모를 물기를 짜낸후 으깨어 준비해주세요. 준비해둔 메밀전병 소에 따로 밑간을 해둔 당면을 넣어서 마늘 1스푼, 설탕 반스푼, 소금 반스푼, 참기름 2~3스푼, 깨소금 두스푼을 넣고 고루 무쳐 준비해둡니다. 메밀가루를 물에 잘 풀어 개어서 팬에 얇게 부쳐냅니다. 크게 부쳐야 소를 넣고 말기가 좋아요! 얇게 부쳐낸 메밀에 메밀전병에 들어갈 소를 넣고 돌돌 말아줍니다. 먹기좋은 크기로 잘라주면 이렇게 먹음직스러운 메밀전병이 완성되어요^^",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/20/e924ce0ae766897db7a4704d678922801_m.jpg
717,가지그라탕,구운가지와 고소한 치즈가 일품인 가지그라탕입니다.,[재료] 가지  2개 체다슬라이스치즈  1장 피자치즈  1컵 오일  적당량 [양념] 토마토소스  6스푼 파마산치즈가루  적당량,"가지는 크게 반으로 자르고 다시 길고 도톰하게 썰어 소금을 살짝 뿌려줍니다. 기름을 살짝만 두른 프라이팬에 소금에 절인 가지를 넣고 앞뒤로 노릇하게 색깔이 나도록 구워줍니다. 오일스프레이나 붓으로 기름을 살짝 발라줍니다. 토마토소스를 적당히 용기 바닥면에 발라주고 구운 가지를 겹치지 않게 담고, 그 위에 파마산치즈가루 뿌리고, 다시 체다슬라이스치즈 띄엄띄엄 뜯어서 올려줍니다. 구운 가지를 다 용기에 담았으면 마지막으로 피자치즈를 골고루 가지 위에 덮어주고 210도로 예열한 오븐에 넣고 15~20분간 구워줍니다.오븐",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/95050c9500e4963402db152e8fe410c1_m.jpg
718,"얼큰한 순두부찌개, 바지락 순두부찌개 끓이는법",,,,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/3fa74fa67c72fbba173fc74d5860c077_m.jpg
719,오징어 다시마조림,흔히 해먹는 오징어조림에 다시마를 넣어 오징어의 비린맛도 없애주고 쫄깃한 오징어의 질감도 살려주는 오징어 다시마조림을 만들어보세요~ 오징어와 다시마의 쫀득함과 담백함이 입맛을 찾아주고 고추기름과 청양고추의 매콤한맛이 밥맛좋게 만들어준답니다.,[재료] 오징어링  300g 마른다시마  15g 홍고추  1개 청양고추  2개 고추기름  2숟갈 [양념] 멸치육수  1/3컵 간장  6숟갈 다진마늘  1/2숟갈 설탕  1+1/2숟갈 올리고당  1숟갈,"먼저 마른다시마는 깨끗한 젖은 행주에 감싸서 잠시 두었다가 눅눅해지면 표면을 깨끗이 닦아내 준 후 가위로 작게 잘라주세요~ 달군 팬에 고추기름을 두르고 다시마를 먼저 넣어 살짝 볶아주세요. 멸치국물과 간장을 넣고 국물이 바글바글 끓고 다시마가 쫄깃해질때까지 졸입니다. 다시마가 쫄깃해졌다싶으면 불을 낮추고 준비해놓은 오징어, 다진마늘, 설탕을 넣어 뒤적여가며 조립니다. 마지막에 물엿, 청홍고추를 넣고~ 조림이니까 국물이 흥건하면 안되어요~ 국물이 거의 없도록 바짝 조리세요.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/3514b4b796e9bd8a4fb13ed336f00186_m.jpg
720,초간단~ 다시마쌈밥 - 딸에게#,,,,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/b6b8e777eaea518a7c4ecfdb816ef7f9_m.jpg
721,건새우 된장 아욱국,건새우를 넣어 시원한 된장 아욱국입니다.,[재료] 아욱  250g 건새우  30g 멸치다시마육수  6컵 다진마늘  1큰술 된장  3큰술 대파  1/2대 소금  약간,"아욱은 줄기 쪽 억센 부분은 제거하고 깨끗이 씻어 주세요. 그리고 나서 3cm 길이로 잘라 주세요. 멸치 다시마 육수를 준비해 주세요. 육수에 된장을 풀어 끓여 주세요. 육수가 끓어오르면 건새우를 넣고, 아욱, 다진 마늘, 어슷 썬 대파를 넣고 끓여 주세요. 부족한 간을 소금으로 입맛에 맞게 해 주세요.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/03/c3917e6aeea598ca6c46aa711b68e4fd1_m.jpg
722,허브된장삼겹살수육&부추무침/돼지고기효능,얼만전 허브를 구입해서 키우고 있는데요 로즈마리와 오레가노를 넣어 재워둔 삼겹살을 된장을 넣어 수육을 만들어보았답니다,[재료] 삼겹살수육  1kg 오레가노  로즈마리  통후추  20알 마늘  10개 양파  1/2개 대파  1대 슬라이스파인애플  3조각 [양념] 청주  2큰술 집된장  2큰술 청주  1/2컵 정향  약간 (선택),"삽겹살은 찬물에 담가 핏물을 제거해주신후에 청주를 솔솔 뿌리고 오레가노와 로즈마리를 뿌려 30분정도 재워주세요 마늘,양파 준비해주시고 마늘은 슬라이스해서 냄비아래에 깔아주세요 고기를 넣고 물을 자작하게 담아주신후에 허브를 넣고 마늘,통후추,정향을 넣어주세요 정향은 향신료로 상쾌하고 달콤한 향이 특징인데요 정육점에서 주시더라구요~ㅋ 없으시면 패쑤해주세요 집된장을 한큰술은 풀어주시고 한큰술은 고기위에 펴 발라주세요 파인애플 넣어주시구요 대파도 넣어주시구요..대파 넣는것을 깜박해서 뒤늦게 넣었네요.. 뚜껑을 닫고 센불에서 끓이다가 끓어오르면 중불에서 1시간~1시간30분정도 삶아주세요 보들보들 야들야들 허브된장삼겸살수육 완성입니다 돼지고기와 찰떡궁합 부추무침~~ 다진마늘,멸치액젓,고추가루,매실청,들기름을 넣어 섞어주신후에 부추를 적당히 잘라 무쳐주시면 완성입니다~ㅎ 참 쉽죠..ㅎ",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/50b7c0c37acaab5a13e559a58b0ad30b1_m.jpg
723,말린 표고버섯으로 만드는 표고버섯 장조림,지방이 낮고 식이섬유가 풍부하여 다이어트에 좋은 표고버섯으로 장조림을 만들어 보았습니다.,[재료] 말린 표고버섯  20g 메추리알  적당히 마늘  6쪽 땡초  5개 [양념] 간장  8테이블스푼 흑설탕  1테이블스푼,"표고버섯을 깨끗이 씻고 물에 불리며 표고버섯 육수를 내줍니다. 표고버섯의 육수를 내는 사이 간장8T + 설탕 1T를 섞어 장을 만들어줍니다. 마늘과 땡초도 손질해줍니다. 버섯 육수 약 500ml을 끓여줍니다. 물이 끓기 시작하면 미리 준비해둔 간장소스를 넣어주세요~ 불린 표고버섯도 넣고, 5분정도 끓여주다가~ 단백질보충을 위한 메츄리알과 매콤한 장조림을 위해 땡초도 넣고 계속~ 끓여줍니다. 장이 어느정도 졸았을때 마늘을 넣고 끓여주다가 메츄리알과 표고버섯에 장맛이 적당히 배였을때 불을 끄고 그릇에 옮겨 담아줍니다.",암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/09/04fd57c9372418552e1ec329636d7d7d1_m.jpg
